channel,attention,cued_side,timepoint,erp,time
P2,1,0,36,5.950407280325368e-09,0.07999999999999999
P1,1,0,36,4.43482439955685e-08,0.07999999999999999
P3,1,0,36,4.553213903515097e-07,0.07999999999999999
P5,1,0,36,2.0491475793648656e-07,0.07999999999999999
PO3,1,0,36,-1.8478452162870582e-08,0.07999999999999999
O1,1,0,36,-6.946191063637552e-07,0.07999999999999999
Pz,1,0,36,-3.113903553929507e-08,0.07999999999999999
POz,1,0,36,-2.5419104596345626e-08,0.07999999999999999
Oz,1,0,36,-6.483947446645296e-07,0.07999999999999999
Iz,1,0,36,-6.809473057187893e-07,0.07999999999999999
O2,1,0,37,-6.629127302911564e-07,0.08499999999999999
PO4,1,0,37,-5.647178405921064e-07,0.08499999999999999
P4,1,0,37,-1.8292260050045275e-07,0.08499999999999999
P6,1,0,37,-9.684594349644388e-08,0.08499999999999999
P2,1,0,37,3.160976838195719e-07,0.08499999999999999
P1,1,0,37,3.7347826216892153e-07,0.08499999999999999
P3,1,0,37,6.535668707298238e-07,0.08499999999999999
P5,1,0,37,-3.073549132677755e-08,0.08499999999999999
PO3,1,0,37,2.4094207367415023e-07,0.08499999999999999
O1,1,0,37,-5.308130100503396e-07,0.08499999999999999
Pz,1,0,37,2.649015017203188e-07,0.08499999999999999
POz,1,0,37,1.7231594748522196e-07,0.08499999999999999
Oz,1,0,37,-7.382352883472537e-07,0.08499999999999999
Iz,1,0,37,-7.520081335906603e-07,0.08499999999999999
O2,1,0,38,-1.5726729696356064e-06,0.09
PO4,1,0,38,-1.0608231374530329e-06,0.09
P4,1,0,38,-2.704845454862629e-07,0.09
P6,1,0,38,-1.5674876678313066e-07,0.09
P2,1,0,38,-2.707523816109825e-07,0.09
P1,1,0,38,-1.8472105018202134e-07,0.09
P3,1,0,38,-2.9338034639353995e-09,0.09
P5,1,0,38,-4.479302200476538e-07,0.09
PO3,1,0,38,-3.474097169953918e-07,0.09
O1,1,0,38,-1.967182704624373e-06,0.09
Pz,1,0,38,-3.1890953116535034e-07,0.09
POz,1,0,38,-3.4150883564817534e-07,0.09
Oz,1,0,38,-1.8498159607173892e-06,0.09
Iz,1,0,38,-1.7706407201620382e-06,0.09
O2,1,0,39,-2.0761721057422216e-06,0.095
PO4,1,0,39,-1.7412396359320213e-06,0.095
P4,1,0,39,-5.895623642431846e-07,0.095
P6,1,0,39,-3.1550260922392065e-07,0.095
P2,1,0,39,-8.322061098636009e-07,0.095
P1,1,0,39,-6.51193818728895e-07,0.095
P3,1,0,39,-9.387670847820004e-07,0.095
P5,1,0,39,-1.5867849467183185e-06,0.095
PO3,1,0,39,-8.465250744364868e-07,0.095
O1,1,0,39,-3.109310114511724e-06,0.095
Pz,1,0,39,-8.583285225625531e-07,0.095
POz,1,0,39,-9.242163405701001e-07,0.095
Oz,1,0,39,-2.3453110708061542e-06,0.095
Iz,1,0,39,-2.367057444443165e-06,0.095
O2,1,0,40,-2.373372654551136e-06,0.1
PO4,1,0,40,-1.8602208200233327e-06,0.1
P4,1,0,40,-4.957329891621741e-07,0.1
P6,1,0,40,-2.7644164675671085e-07,0.1
P2,1,0,40,-8.642055681518726e-07,0.1
P1,1,0,40,-8.2451382599559e-07,0.1
P3,1,0,40,-1.0966764679489229e-06,0.1
P5,1,0,40,-2.1805913619934547e-06,0.1
PO3,1,0,40,-8.74334613988598e-07,0.1
O1,1,0,40,-3.4135824210541693e-06,0.1
Pz,1,0,40,-8.797519371223078e-07,0.1
POz,1,0,40,-9.710310685066866e-07,0.1
Oz,1,0,40,-3.023857523879197e-06,0.1
Iz,1,0,40,-3.0676171217729115e-06,0.1
O2,1,0,41,-1.3775948961904315e-06,0.10500000000000001
PO4,1,0,41,-1.1212627354478214e-06,0.10500000000000001
P4,1,0,41,-1.3246672833001635e-07,0.10500000000000001
P6,1,0,41,2.3693018069982175e-07,0.10500000000000001
P2,1,0,41,-4.065246247044977e-07,0.10500000000000001
P1,1,0,41,-4.993738630216214e-07,0.10500000000000001
P3,1,0,41,-7.781439361227201e-07,0.10500000000000001
P5,1,0,41,-2.152674653024552e-06,0.10500000000000001
PO3,1,0,41,-4.7261383634921224e-07,0.10500000000000001
O1,1,0,41,-2.6769186746338707e-06,0.10500000000000001
Pz,1,0,41,-5.17548095806117e-07,0.10500000000000001
POz,1,0,41,-6.126748335284579e-07,0.10500000000000001
Oz,1,0,41,-2.2429982549382984e-06,0.10500000000000001
Iz,1,0,41,-2.1759746714377146e-06,0.10500000000000001
O2,1,0,42,-5.557869720607827e-07,0.10999999999999999
PO4,1,0,42,-3.121947642894494e-07,0.10999999999999999
P4,1,0,42,6.266848457911651e-07,0.10999999999999999
P6,1,0,42,1.240918056399707e-06,0.10999999999999999
P2,1,0,42,-7.808510386393061e-08,0.10999999999999999
P1,1,0,42,-2.6909011672136177e-07,0.10999999999999999
P3,1,0,42,-7.430491534874393e-07,0.10999999999999999
P5,1,0,42,-2.0801034711942774e-06,0.10999999999999999
PO3,1,0,42,-2.0063144824702837e-07,0.10999999999999999
O1,1,0,42,-2.654564753871253e-06,0.10999999999999999
Pz,1,0,42,-1.735180978856221e-07,0.10999999999999999
POz,1,0,42,-1.9162544969440675e-07,0.10999999999999999
Oz,1,0,42,-1.8430055203874524e-06,0.10999999999999999
Iz,1,0,42,-1.908718482336295e-06,0.10999999999999999
O2,1,0,43,6.227002883892918e-07,0.11499999999999999
PO4,1,0,43,7.91314058333556e-07,0.11499999999999999
P4,1,0,43,1.5403827152042984e-06,0.11499999999999999
P6,1,0,43,2.3082319004913357e-06,0.11499999999999999
P2,1,0,43,4.4020880884628826e-07,0.11499999999999999
P1,1,0,43,1.1601362492411864e-07,0.11499999999999999
P3,1,0,43,-6.929407459602506e-07,0.11499999999999999
P5,1,0,43,-2.2125705001881124e-06,0.11499999999999999
PO3,1,0,43,1.9934212931347035e-07,0.11499999999999999
O1,1,0,43,-2.881977263186955e-06,0.11499999999999999
Pz,1,0,43,1.1034006643075692e-07,0.11499999999999999
POz,1,0,43,1.4790719722919735e-07,0.11499999999999999
Oz,1,0,43,-1.7742407609874091e-06,0.11499999999999999
Iz,1,0,43,-1.7691481543522328e-06,0.11499999999999999
O2,1,0,44,1.3422225210659742e-06,0.12
PO4,1,0,44,1.4651092855885198e-06,0.12
P4,1,0,44,1.9425150197320033e-06,0.12
P6,1,0,44,2.9307916181985274e-06,0.12
P2,1,0,44,6.871220678193529e-07,0.12
P1,1,0,44,4.51054872564244e-07,0.12
P3,1,0,44,-7.16687211660585e-07,0.12
P5,1,0,44,-2.4825273740247113e-06,0.12
PO3,1,0,44,3.94867760683556e-07,0.12
O1,1,0,44,-2.3514280648970187e-06,0.12
Pz,1,0,44,3.7793636170242906e-07,0.12
POz,1,0,44,4.2070127841512003e-07,0.12
Oz,1,0,44,-1.391593739337044e-06,0.12
Iz,1,0,44,-1.4861167847175815e-06,0.12
O2,1,0,45,2.1837064454645005e-06,0.125
PO4,1,0,45,2.7781654457379493e-06,0.125
P4,1,0,45,3.016292955862644e-06,0.125
P6,1,0,45,3.574999149907822e-06,0.125
P2,1,0,45,1.2829013643044833e-06,0.125
P1,1,0,45,9.924134474683982e-07,0.125
P3,1,0,45,-8.070415813282601e-07,0.125
P5,1,0,45,-3.296314561115353e-06,0.125
PO3,1,0,45,9.596212038379458e-07,0.125
O1,1,0,45,-2.563978769553207e-06,0.125
Pz,1,0,45,1.0104479973078436e-06,0.125
POz,1,0,45,9.938887022436e-07,0.125
Oz,1,0,45,-1.2673102537337304e-06,0.125
Iz,1,0,45,-1.354268187976874e-06,0.125
O2,1,0,46,2.5084087481521555e-06,0.13
PO4,1,0,46,3.6777793996198452e-06,0.13
P4,1,0,46,3.952192705928554e-06,0.13
P6,1,0,46,4.348717066821012e-06,0.13
P2,1,0,46,1.9223654033162156e-06,0.13
P1,1,0,46,1.63903349332305e-06,0.13
P3,1,0,46,-8.719961526058928e-07,0.13
P5,1,0,46,-3.964359664338361e-06,0.13
PO3,1,0,46,1.568452576962176e-06,0.13
O1,1,0,46,-2.927147338515311e-06,0.13
Pz,1,0,46,1.4867868169042764e-06,0.13
POz,1,0,46,1.585133274303538e-06,0.13
Oz,1,0,46,-1.8140144948063434e-06,0.13
Iz,1,0,46,-1.8571847160486587e-06,0.13
O2,1,0,47,2.2822711000373808e-06,0.135
PO4,1,0,47,3.868131778497267e-06,0.135
P4,1,0,47,3.815829195184135e-06,0.135
P6,1,0,47,4.225124954684313e-06,0.135
P2,1,0,47,2.377605886363198e-06,0.135
P1,1,0,47,2.056583855037647e-06,0.135
P3,1,0,47,-3.210526987240248e-07,0.135
P5,1,0,47,-3.7881527729130966e-06,0.135
PO3,1,0,47,1.9952926069722154e-06,0.135
O1,1,0,47,-2.891961765627019e-06,0.135
Pz,1,0,47,2.0717462155339755e-06,0.135
POz,1,0,47,2.0941177067717674e-06,0.135
Oz,1,0,47,-2.1040535984518835e-06,0.135
Iz,1,0,47,-2.281977185102135e-06,0.135
O2,1,0,48,1.2171703339164274e-06,0.13999999999999999
PO4,1,0,48,3.3244802531301504e-06,0.13999999999999999
P4,1,0,48,3.257762009874095e-06,0.13999999999999999
P6,1,0,48,3.4342055728995752e-06,0.13999999999999999
P2,1,0,48,2.3741146097860205e-06,0.13999999999999999
P1,1,0,48,2.040298004433678e-06,0.13999999999999999
P3,1,0,48,-1.5869548200335386e-08,0.13999999999999999
P5,1,0,48,-3.2613515993857207e-06,0.13999999999999999
PO3,1,0,48,2.002639921253084e-06,0.13999999999999999
O1,1,0,48,-2.8477611139574076e-06,0.13999999999999999
Pz,1,0,48,2.0898678343092395e-06,0.13999999999999999
POz,1,0,48,2.2257837541595896e-06,0.13999999999999999
Oz,1,0,48,-2.511762258098009e-06,0.13999999999999999
Iz,1,0,48,-2.5838622757208416e-06,0.13999999999999999
O2,1,0,49,1.0892527610670504e-06,0.145
PO4,1,0,49,3.2305418175769736e-06,0.145
P4,1,0,49,3.1491524817190642e-06,0.145
P6,1,0,49,2.9158500241746297e-06,0.145
P2,1,0,49,2.7998989793985954e-06,0.145
P1,1,0,49,2.665322871791432e-06,0.145
P3,1,0,49,8.515096601674884e-07,0.145
P5,1,0,49,-2.445508622892104e-06,0.145
PO3,1,0,49,2.675291724037649e-06,0.145
O1,1,0,49,-2.184574356081447e-06,0.145
Pz,1,0,49,2.717466465127639e-06,0.145
POz,1,0,49,2.678898897193719e-06,0.145
Oz,1,0,49,-2.1455863574606404e-06,0.145
Iz,1,0,49,-2.3618073200904537e-06,0.145
O2,1,0,50,2.4714117962464505e-07,0.15
PO4,1,0,50,2.441531047284694e-06,0.15
P4,1,0,50,2.525638367003955e-06,0.15
P6,1,0,50,2.2545463461487012e-06,0.15
P2,1,0,50,2.787817518014106e-06,0.15
P1,1,0,50,2.5333482972362097e-06,0.15
P3,1,0,50,1.358445097604646e-06,0.15
P5,1,0,50,-1.6061700890437037e-06,0.15
PO3,1,0,50,2.495788144882244e-06,0.15
O1,1,0,50,-2.2177912915402063e-06,0.15
Pz,1,0,50,2.6064766651780115e-06,0.15
POz,1,0,50,2.585842646722084e-06,0.15
Oz,1,0,50,-2.1789097447340567e-06,0.15
Iz,1,0,50,-2.3735260506178716e-06,0.15
O2,1,0,51,-9.591354029709286e-07,0.155
PO4,1,0,51,1.2373571419833183e-06,0.155
P4,1,0,51,1.6936991674053875e-06,0.155
P6,1,0,51,1.0559584622648933e-06,0.155
P2,1,0,51,2.4317762036296148e-06,0.155
P1,1,0,51,2.4363797928325127e-06,0.155
P3,1,0,51,1.6748582608520322e-06,0.155
P5,1,0,51,-1.8311152096412022e-06,0.155
PO3,1,0,51,2.342714456996844e-06,0.155
O1,1,0,51,-2.337014560823894e-06,0.155
Pz,1,0,51,2.3952312087919335e-06,0.155
POz,1,0,51,2.2618249985953946e-06,0.155
Oz,1,0,51,-2.8875630910877405e-06,0.155
Iz,1,0,51,-2.9637487276217513e-06,0.155
O2,1,0,52,-1.6848201907912524e-06,0.16
PO4,1,0,52,2.97709771819494e-07,0.16
P4,1,0,52,8.968700700723156e-07,0.16
P6,1,0,52,-8.077047291386417e-08,0.16
P2,1,0,52,2.0095063959924456e-06,0.16
P1,1,0,52,2.2430342626829757e-06,0.16
P3,1,0,52,1.9083531729334017e-06,0.16
P5,1,0,52,-1.4867426555543404e-06,0.16
PO3,1,0,52,2.1227574878136915e-06,0.16
O1,1,0,52,-2.7128424668532097e-06,0.16
Pz,1,0,52,2.2098087108336406e-06,0.16
POz,1,0,52,2.0139650672240924e-06,0.16
Oz,1,0,52,-3.1634084756693026e-06,0.16
Iz,1,0,52,-3.265186827638893e-06,0.16
O2,1,0,53,-2.391672382603251e-06,0.165
PO4,1,0,53,-4.532031733352455e-07,0.165
P4,1,0,53,1.7549751392282316e-07,0.165
P6,1,0,53,-8.362899478461661e-07,0.165
P2,1,0,53,1.680063417582876e-06,0.165
P1,1,0,53,1.8297054865397832e-06,0.165
P3,1,0,53,1.972350329412065e-06,0.165
P5,1,0,53,-1.7023827577079832e-06,0.165
PO3,1,0,53,1.8029779561912588e-06,0.165
O1,1,0,53,-2.5766869706581054e-06,0.165
Pz,1,0,53,1.7314369833969805e-06,0.165
POz,1,0,53,1.6907002121088682e-06,0.165
Oz,1,0,53,-3.1905899898898695e-06,0.165
Iz,1,0,53,-3.328190020596556e-06,0.165
O2,1,0,54,-3.132297603857596e-06,0.17
PO4,1,0,54,-1.1973654713564342e-06,0.17
P4,1,0,54,-6.644078452136594e-07,0.17
P6,1,0,54,-1.8223168293792398e-06,0.17
P2,1,0,54,1.2498956577139972e-06,0.17
P1,1,0,54,1.4260093130384595e-06,0.17
P3,1,0,54,1.9006811334469195e-06,0.17
P5,1,0,54,-1.3945164064584193e-06,0.17
PO3,1,0,54,1.3490884557640232e-06,0.17
O1,1,0,54,-2.6717407791490215e-06,0.17
Pz,1,0,54,1.3842266772635642e-06,0.17
POz,1,0,54,1.3278660718564722e-06,0.17
Oz,1,0,54,-3.602513131115493e-06,0.17
Iz,1,0,54,-3.6797684995844596e-06,0.17
O2,1,0,55,-2.38432589507598e-06,0.17500000000000002
PO4,1,0,55,-8.894302680707295e-07,0.17500000000000002
P4,1,0,55,-4.880289235502617e-07,0.17500000000000002
P6,1,0,55,-1.611068605382256e-06,0.17500000000000002
P2,1,0,55,1.8329329744455963e-06,0.17500000000000002
P1,1,0,55,1.890160624463464e-06,0.17500000000000002
P3,1,0,55,2.2621634108357286e-06,0.17500000000000002
P5,1,0,55,-6.725558303946203e-07,0.17500000000000002
PO3,1,0,55,1.79730653844315e-06,0.17500000000000002
O1,1,0,55,-1.446620165219731e-06,0.17500000000000002
Pz,1,0,55,1.9158739515125716e-06,0.17500000000000002
POz,1,0,55,1.649531427256759e-06,0.17500000000000002
Oz,1,0,55,-2.276696366980176e-06,0.17500000000000002
Iz,1,0,55,-2.253937543708926e-06,0.17500000000000002
O2,1,0,56,-1.6773995516295388e-06,0.18000000000000002
PO4,1,0,56,-5.328510752291575e-07,0.18000000000000002
P4,1,0,56,-6.243156496682396e-07,0.18000000000000002
P6,1,0,56,-1.958432108233926e-06,0.18000000000000002
P2,1,0,56,1.8889367532054002e-06,0.18000000000000002
P1,1,0,56,2.181046972849491e-06,0.18000000000000002
P3,1,0,56,2.778613951073823e-06,0.18000000000000002
P5,1,0,56,6.740286590794785e-08,0.18000000000000002
PO3,1,0,56,2.0344268012856886e-06,0.18000000000000002
O1,1,0,56,1.5002571934752163e-08,0.18000000000000002
Pz,1,0,56,2.1427372138181953e-06,0.18000000000000002
POz,1,0,56,1.9549973010099198e-06,0.18000000000000002
Oz,1,0,56,-9.493113456074423e-07,0.18000000000000002
Iz,1,0,56,-9.709815823712994e-07,0.18000000000000002
O2,1,0,57,-1.8388444538868705e-06,0.18500000000000003
PO4,1,0,57,-8.059986140685307e-07,0.18500000000000003
P4,1,0,57,-1.1879329383030923e-06,0.18500000000000003
P6,1,0,57,-2.5754539306357674e-06,0.18500000000000003
P2,1,0,57,1.655024337217792e-06,0.18500000000000003
P1,1,0,57,2.031905378837444e-06,0.18500000000000003
P3,1,0,57,2.89859252157617e-06,0.18500000000000003
P5,1,0,57,9.737202471638968e-08,0.18500000000000003
PO3,1,0,57,1.8661351077311408e-06,0.18500000000000003
O1,1,0,57,3.4098487222721883e-07,0.18500000000000003
Pz,1,0,57,1.8270840265851665e-06,0.18500000000000003
POz,1,0,57,1.70202005325934e-06,0.18500000000000003
Oz,1,0,57,-8.616808476795425e-07,0.18500000000000003
Iz,1,0,57,-8.522152044358866e-07,0.18500000000000003
O2,1,0,58,-1.8576976104399951e-06,0.18999999999999997
PO4,1,0,58,-8.551712058456685e-07,0.18999999999999997
P4,1,0,58,-1.1637938110704031e-06,0.18999999999999997
P6,1,0,58,-2.6764703758635343e-06,0.18999999999999997
P2,1,0,58,1.615786912641562e-06,0.18999999999999997
P1,1,0,58,2.0214079982918573e-06,0.18999999999999997
P3,1,0,58,3.1058700128919204e-06,0.18999999999999997
P5,1,0,58,1.1785515812087381e-07,0.18999999999999997
PO3,1,0,58,1.938786492000804e-06,0.18999999999999997
O1,1,0,58,4.2921684383826463e-07,0.18999999999999997
Pz,1,0,58,1.8923774933231662e-06,0.18999999999999997
POz,1,0,58,1.9095810578107703e-06,0.18999999999999997
Oz,1,0,58,-7.86666193386864e-07,0.18999999999999997
Iz,1,0,58,-8.675125372354222e-07,0.18999999999999997
O2,1,0,59,-1.8366334123507421e-06,0.19499999999999998
PO4,1,0,59,-8.651815310039803e-07,0.19499999999999998
P4,1,0,59,-1.2225728812891541e-06,0.19499999999999998
P6,1,0,59,-2.6171458085165813e-06,0.19499999999999998
P2,1,0,59,1.3511422729895406e-06,0.19499999999999998
P1,1,0,59,1.8515414820131e-06,0.19499999999999998
P3,1,0,59,2.776948652677304e-06,0.19499999999999998
P5,1,0,59,-2.0918070306928825e-07,0.19499999999999998
PO3,1,0,59,1.6892970553965763e-06,0.19499999999999998
O1,1,0,59,4.4706585543031915e-07,0.19499999999999998
Pz,1,0,59,1.7808198030287266e-06,0.19499999999999998
POz,1,0,59,1.5929837193079612e-06,0.19499999999999998
Oz,1,0,59,-7.848594165917869e-07,0.19499999999999998
Iz,1,0,59,-8.101308216979521e-07,0.19499999999999998
O2,1,0,60,-1.5003673800356354e-06,0.19999999999999998
PO4,1,0,60,-3.231988014950047e-07,0.19999999999999998
P4,1,0,60,-7.78763437935346e-07,0.19999999999999998
P6,1,0,60,-2.012394980712172e-06,0.19999999999999998
P2,1,0,60,1.7282624785467162e-06,0.19999999999999998
P1,1,0,60,2.089491091807306e-06,0.19999999999999998
P3,1,0,60,2.804844685489489e-06,0.19999999999999998
P5,1,0,60,-7.960509093994557e-07,0.19999999999999998
PO3,1,0,60,1.9465947003194385e-06,0.19999999999999998
O1,1,0,60,3.927458222345294e-07,0.19999999999999998
Pz,1,0,60,2.0506895177645714e-06,0.19999999999999998
POz,1,0,60,1.9157361486419476e-06,0.19999999999999998
Oz,1,0,60,-9.945694682082733e-07,0.19999999999999998
Iz,1,0,60,-9.495037270541059e-07,0.19999999999999998
O2,1,0,61,-1.0730171804915637e-06,0.205
PO4,1,0,61,-3.524700453469663e-08,0.205
P4,1,0,61,-6.174147620297325e-07,0.205
P6,1,0,61,-1.992015167531267e-06,0.205
P2,1,0,61,1.8300916749561407e-06,0.205
P1,1,0,61,2.1532107019963066e-06,0.205
P3,1,0,61,2.7575532335962842e-06,0.205
P5,1,0,61,-7.99589883396719e-07,0.205
PO3,1,0,61,2.0740099418417444e-06,0.205
O1,1,0,61,2.9005526209213867e-07,0.205
Pz,1,0,61,2.0671854256350226e-06,0.205
POz,1,0,61,1.9559562037595413e-06,0.205
Oz,1,0,61,-1.0397557034242146e-06,0.205
Iz,1,0,61,-1.0383338487372387e-06,0.205
O2,1,0,62,-3.845375654045743e-07,0.21
PO4,1,0,62,5.615252555149945e-07,0.21
P4,1,0,62,-1.0538799195533226e-07,0.21
P6,1,0,62,-1.2736813354259222e-06,0.21
P2,1,0,62,2.069188282855428e-06,0.21
P1,1,0,62,2.3052122224633885e-06,0.21
P3,1,0,62,2.957490316399446e-06,0.21
P5,1,0,62,-1.1935385923300084e-06,0.21
PO3,1,0,62,2.1856336420607587e-06,0.21
O1,1,0,62,7.826835558290883e-07,0.21
Pz,1,0,62,2.2816173459228107e-06,0.21
POz,1,0,62,2.2424327918306314e-06,0.21
Oz,1,0,62,-4.6881273763208775e-07,0.21
Iz,1,0,62,-5.496012207903877e-07,0.21
O2,1,0,63,7.49130630983514e-07,0.215
PO4,1,0,63,1.473658812377872e-06,0.215
P4,1,0,63,7.667091002364256e-07,0.215
P6,1,0,63,-1.7263558846099038e-07,0.215
P2,1,0,63,2.441217333172387e-06,0.215
P1,1,0,63,2.570623569909351e-06,0.215
P3,1,0,63,2.908186918545808e-06,0.215
P5,1,0,63,-8.592101916310338e-07,0.215
PO3,1,0,63,2.606290465170982e-06,0.215
O1,1,0,63,1.3259735461033059e-06,0.215
Pz,1,0,63,2.5865053598486717e-06,0.215
POz,1,0,63,2.7117463944698684e-06,0.215
Oz,1,0,63,3.261311740607337e-07,0.215
Iz,1,0,63,3.096605351227442e-07,0.215
O2,1,0,64,1.0379082443655285e-06,0.22
PO4,1,0,64,1.8819420880405914e-06,0.22
P4,1,0,64,8.498263728291667e-07,0.22
P6,1,0,64,-1.5828606945219548e-07,0.22
P2,1,0,64,2.306207445854664e-06,0.22
P1,1,0,64,2.5644527784720063e-06,0.22
P3,1,0,64,2.40829791382452e-06,0.22
P5,1,0,64,-1.239636028358821e-06,0.22
PO3,1,0,64,2.442902320929026e-06,0.22
O1,1,0,64,6.662387381550457e-07,0.22
Pz,1,0,64,2.3999343643375263e-06,0.22
POz,1,0,64,2.4516918171059575e-06,0.22
Oz,1,0,64,-6.280330448851388e-08,0.22
Iz,1,0,64,-1.2574270071373724e-07,0.22
O2,1,0,65,1.3463885275202749e-06,0.225
PO4,1,0,65,2.0436597463706907e-06,0.225
P4,1,0,65,1.292135734395644e-06,0.225
P6,1,0,65,4.604619472001959e-07,0.225
P2,1,0,65,2.4132953746779772e-06,0.225
P1,1,0,65,2.5073171232222785e-06,0.225
P3,1,0,65,2.1338198203428287e-06,0.225
P5,1,0,65,-1.1178737933568751e-06,0.225
PO3,1,0,65,2.4716134597965227e-06,0.225
O1,1,0,65,5.122490126745727e-07,0.225
Pz,1,0,65,2.477123847428185e-06,0.225
POz,1,0,65,2.5790625257941306e-06,0.225
Oz,1,0,65,9.400675620217344e-08,0.225
Iz,1,0,65,-1.034110268224222e-07,0.225
O2,1,0,66,1.655699896419948e-06,0.23
PO4,1,0,66,2.4137712028675456e-06,0.23
P4,1,0,66,1.4506887197084562e-06,0.23
P6,1,0,66,9.101018986082795e-07,0.23
P2,1,0,66,2.3926740689123666e-06,0.23
P1,1,0,66,2.458078266476193e-06,0.23
P3,1,0,66,2.0896055668314775e-06,0.23
P5,1,0,66,-1.0411700703980374e-06,0.23
PO3,1,0,66,2.3769527124683235e-06,0.23
O1,1,0,66,2.2509014375311979e-07,0.23
Pz,1,0,66,2.423077904512637e-06,0.23
POz,1,0,66,2.3055792655066892e-06,0.23
Oz,1,0,66,2.0437418610394123e-07,0.23
Iz,1,0,66,3.115841056743904e-08,0.23
O2,1,0,67,1.6477373247345508e-06,0.23500000000000001
PO4,1,0,67,2.4643641079352815e-06,0.23500000000000001
P4,1,0,67,1.3354760154631137e-06,0.23500000000000001
P6,1,0,67,8.87205850567952e-07,0.23500000000000001
P2,1,0,67,2.2582747326615224e-06,0.23500000000000001
P1,1,0,67,2.169797560372428e-06,0.23500000000000001
P3,1,0,67,1.372634736468871e-06,0.23500000000000001
P5,1,0,67,-2.1521570322658187e-06,0.23500000000000001
PO3,1,0,67,2.0946777201047192e-06,0.23500000000000001
O1,1,0,67,-1.1729717177226622e-07,0.23500000000000001
Pz,1,0,67,2.1690975626858324e-06,0.23500000000000001
POz,1,0,67,2.1863537861001708e-06,0.23500000000000001
Oz,1,0,67,-5.990168600098943e-08,0.23500000000000001
Iz,1,0,67,-2.848456097100124e-07,0.23500000000000001
O2,1,0,68,2.5033670028314894e-06,0.24000000000000002
PO4,1,0,68,2.9468072973614247e-06,0.24000000000000002
P4,1,0,68,1.8667226676481424e-06,0.24000000000000002
P6,1,0,68,1.3464563335006878e-06,0.24000000000000002
P2,1,0,68,2.313351831056494e-06,0.24000000000000002
P1,1,0,68,2.3586227358303927e-06,0.24000000000000002
P3,1,0,68,1.2716470135674068e-06,0.24000000000000002
P5,1,0,68,-1.9937088012370105e-06,0.24000000000000002
PO3,1,0,68,2.2250978258520496e-06,0.24000000000000002
O1,1,0,68,4.6614528105581165e-07,0.24000000000000002
Pz,1,0,68,2.2714992972650227e-06,0.24000000000000002
POz,1,0,68,2.3826352211105086e-06,0.24000000000000002
Oz,1,0,68,4.811572613423327e-07,0.24000000000000002
Iz,1,0,68,3.7321265043924267e-07,0.24000000000000002
O2,1,0,69,2.7811427465177275e-06,0.24500000000000002
PO4,1,0,69,2.9749660196813728e-06,0.24500000000000002
P4,1,0,69,1.7492211829562575e-06,0.24500000000000002
P6,1,0,69,1.3299462132048418e-06,0.24500000000000002
P2,1,0,69,2.233870259933142e-06,0.24500000000000002
P1,1,0,69,2.2189658482900724e-06,0.24500000000000002
P3,1,0,69,1.446897502531377e-06,0.24500000000000002
P5,1,0,69,-1.6557824559758255e-06,0.24500000000000002
PO3,1,0,69,2.135116254531966e-06,0.24500000000000002
O1,1,0,69,6.815678873119393e-07,0.24500000000000002
Pz,1,0,69,2.3143136268417823e-06,0.24500000000000002
POz,1,0,69,2.223333059045454e-06,0.24500000000000002
Oz,1,0,69,6.733291517684896e-07,0.24500000000000002
Iz,1,0,69,5.135545571058919e-07,0.24500000000000002
O2,1,0,70,2.5533697395945413e-06,0.25
PO4,1,0,70,2.821964916122188e-06,0.25
P4,1,0,70,1.6246273317921685e-06,0.25
P6,1,0,70,1.2189035239413362e-06,0.25
P2,1,0,70,2.2069961010794525e-06,0.25
P1,1,0,70,2.199468918693502e-06,0.25
P3,1,0,70,1.2614357436708154e-06,0.25
P5,1,0,70,-2.1065019977555763e-06,0.25
PO3,1,0,70,2.1581902271260937e-06,0.25
O1,1,0,70,4.880940872835914e-07,0.25
Pz,1,0,70,2.1712018532144343e-06,0.25
POz,1,0,70,2.1882116114910677e-06,0.25
Oz,1,0,70,4.4160326898271363e-07,0.25
Iz,1,0,70,3.0289787176833024e-07,0.25
O2,1,0,71,3.6536674511121963e-06,0.255
PO4,1,0,71,3.663137051144919e-06,0.255
P4,1,0,71,1.7483880631767477e-06,0.255
P6,1,0,71,1.4515916253844731e-06,0.255
P2,1,0,71,2.5755794153728825e-06,0.255
P1,1,0,71,2.5816068948859963e-06,0.255
P3,1,0,71,1.4646821194969313e-06,0.255
P5,1,0,71,-1.521045913025809e-06,0.255
PO3,1,0,71,2.4576869685789194e-06,0.255
O1,1,0,71,1.7430133306266544e-06,0.255
Pz,1,0,71,2.5061814052046678e-06,0.255
POz,1,0,71,2.5399947652564064e-06,0.255
Oz,1,0,71,1.7827063418238936e-06,0.255
Iz,1,0,71,1.6597703669171044e-06,0.255
O2,1,0,72,3.7405325113504687e-06,0.26
PO4,1,0,72,3.5942876206910654e-06,0.26
P4,1,0,72,1.930550747533159e-06,0.26
P6,1,0,72,1.6854133629562868e-06,0.26
P2,1,0,72,2.576822592183315e-06,0.26
P1,1,0,72,2.5551207296793844e-06,0.26
P3,1,0,72,1.8812053236679495e-06,0.26
P5,1,0,72,-6.655137105791636e-07,0.26
PO3,1,0,72,2.5470988403514545e-06,0.26
O1,1,0,72,1.692191989269119e-06,0.26
Pz,1,0,72,2.5612733564779644e-06,0.26
