channel,attention,cued_side,timepoint,erp,time
Pz,1,0,41,5.062875164366644e-07,0.10500000000000001
POz,1,0,41,-5.369563829352365e-07,0.10500000000000001
Oz,1,0,41,-1.8917701360886756e-06,0.10500000000000001
Iz,1,0,41,-1.1245840182571097e-06,0.10500000000000001
O2,1,0,42,-2.2764447919428572e-06,0.10999999999999999
PO4,1,0,42,-9.350008100298822e-07,0.10999999999999999
P4,1,0,42,-2.4259921644164327e-07,0.10999999999999999
P6,1,0,42,-4.0609476312634944e-07,0.10999999999999999
P2,1,0,42,-3.4363736122092417e-07,0.10999999999999999
P1,1,0,42,-1.7398530209085303e-07,0.10999999999999999
P3,1,0,42,8.389699379884092e-07,0.10999999999999999
P5,1,0,42,6.777634661505373e-07,0.10999999999999999
PO3,1,0,42,-1.783665225921378e-08,0.10999999999999999
O1,1,0,42,-6.08015011308772e-07,0.10999999999999999
Pz,1,0,42,3.480388106990459e-07,0.10999999999999999
POz,1,0,42,-8.965034858007731e-07,0.10999999999999999
Oz,1,0,42,-2.6488539249597416e-06,0.10999999999999999
Iz,1,0,42,-1.6514781410082226e-06,0.10999999999999999
O2,1,0,43,-2.8642195476476866e-06,0.11499999999999999
PO4,1,0,43,-9.182780687588911e-07,0.11499999999999999
P4,1,0,43,3.8783819653378984e-08,0.11499999999999999
P6,1,0,43,-3.9598927532285244e-07,0.11499999999999999
P2,1,0,43,-1.590231470211407e-07,0.11499999999999999
P1,1,0,43,-3.7911092722067474e-08,0.11499999999999999
P3,1,0,43,9.075672170031394e-07,0.11499999999999999
P5,1,0,43,7.661207959454034e-07,0.11499999999999999
PO3,1,0,43,-1.0594353868444294e-07,0.11499999999999999
O1,1,0,43,-9.686000804269643e-07,0.11499999999999999
Pz,1,0,43,4.31574481952051e-07,0.11499999999999999
POz,1,0,43,-9.77685002761299e-07,0.11499999999999999
Oz,1,0,43,-3.231187985548331e-06,0.11499999999999999
Iz,1,0,43,-2.5035506344074274e-06,0.11499999999999999
O2,1,0,44,-3.207759865876592e-06,0.12
PO4,1,0,44,-1.0082127763086265e-06,0.12
P4,1,0,44,-8.693232719623937e-09,0.12
P6,1,0,44,-4.436736916357832e-07,0.12
P2,1,0,44,-4.6651672676348166e-08,0.12
P1,1,0,44,1.4321735071129272e-07,0.12
P3,1,0,44,1.0509680341988802e-06,0.12
P5,1,0,44,9.72163386414872e-07,0.12
PO3,1,0,44,2.5770358707783937e-08,0.12
O1,1,0,44,-5.386812009194554e-07,0.12
Pz,1,0,44,6.579472005032642e-07,0.12
POz,1,0,44,-7.584152773368906e-07,0.12
Oz,1,0,44,-3.148866441758456e-06,0.12
Iz,1,0,44,-2.8745009650639647e-06,0.12
O2,1,0,45,-3.8087131394500197e-06,0.125
PO4,1,0,45,-1.207585927129208e-06,0.125
P4,1,0,45,4.175733543219795e-08,0.125
P6,1,0,45,-6.3363908865162e-07,0.125
P2,1,0,45,1.1897913511472588e-07,0.125
P1,1,0,45,3.4650721863957633e-07,0.125
P3,1,0,45,1.0430215260193373e-06,0.125
P5,1,0,45,9.663217661293544e-07,0.125
PO3,1,0,45,2.88006847886665e-07,0.125
O1,1,0,45,-4.659515692205537e-07,0.125
Pz,1,0,45,8.420888616121882e-07,0.125
POz,1,0,45,-6.883386244195686e-07,0.125
Oz,1,0,45,-3.5881265022723827e-06,0.125
Iz,1,0,45,-2.9554476598500394e-06,0.125
O2,1,0,46,-4.101470205133562e-06,0.13
PO4,1,0,46,-1.0467786211653776e-06,0.13
P4,1,0,46,3.8746131809667385e-07,0.13
P6,1,0,46,-4.940144100271735e-07,0.13
P2,1,0,46,3.8221470716517096e-07,0.13
P1,1,0,46,5.613962413685366e-07,0.13
P3,1,0,46,1.209670523200829e-06,0.13
P5,1,0,46,9.38642354971627e-07,0.13
PO3,1,0,46,3.5564057021282717e-07,0.13
O1,1,0,46,-7.768168014855615e-07,0.13
Pz,1,0,46,1.1231051630925194e-06,0.13
POz,1,0,46,-5.031309162428139e-07,0.13
Oz,1,0,46,-3.8387501824366534e-06,0.13
Iz,1,0,46,-3.669209069333795e-06,0.13
O2,1,0,47,-4.546068338880403e-06,0.135
PO4,1,0,47,-1.2832476593729937e-06,0.135
P4,1,0,47,1.9038862801019264e-07,0.135
P6,1,0,47,-6.401304759054725e-07,0.135
P2,1,0,47,4.1335575287611867e-07,0.135
P1,1,0,47,6.695191167466708e-07,0.135
P3,1,0,47,1.119247873080835e-06,0.135
P5,1,0,47,5.466341500355076e-07,0.135
PO3,1,0,47,1.5634552359932365e-07,0.135
O1,1,0,47,-1.1793699345869433e-06,0.135
Pz,1,0,47,1.4427822250908241e-06,0.135
POz,1,0,47,-5.845457514524061e-07,0.135
Oz,1,0,47,-4.188695748365439e-06,0.135
Iz,1,0,47,-4.34413139781627e-06,0.135
O2,1,0,48,-5.326144063530473e-06,0.13999999999999999
PO4,1,0,48,-1.7205166196582663e-06,0.13999999999999999
P4,1,0,48,-2.7897316493540845e-07,0.13999999999999999
P6,1,0,48,-1.1510556733924703e-06,0.13999999999999999
P2,1,0,48,2.132735462743966e-07,0.13999999999999999
P1,1,0,48,5.87953735568295e-07,0.13999999999999999
P3,1,0,48,9.268974006166467e-07,0.13999999999999999
P5,1,0,48,4.755479451413591e-07,0.13999999999999999
PO3,1,0,48,4.425477694845161e-08,0.13999999999999999
O1,1,0,48,-1.3922242848315456e-06,0.13999999999999999
Pz,1,0,48,1.3154534221568152e-06,0.13999999999999999
POz,1,0,48,-8.566556475893646e-07,0.13999999999999999
Oz,1,0,48,-4.462757369742432e-06,0.13999999999999999
Iz,1,0,48,-4.594327758514899e-06,0.13999999999999999
O2,1,0,49,-5.6514095183783635e-06,0.145
PO4,1,0,49,-2.0075731075449997e-06,0.145
P4,1,0,49,-3.9711155604347806e-07,0.145
P6,1,0,49,-1.325344640800007e-06,0.145
P2,1,0,49,2.869997865336924e-07,0.145
P1,1,0,49,6.505871190485667e-07,0.145
P3,1,0,49,6.976880992793717e-07,0.145
P5,1,0,49,2.041687118613584e-07,0.145
PO3,1,0,49,-3.2466750843546543e-07,0.145
O1,1,0,49,-1.9881879668747644e-06,0.145
Pz,1,0,49,1.461229039507888e-06,0.145
POz,1,0,49,-9.56228855308521e-07,0.145
Oz,1,0,49,-4.788051994929772e-06,0.145
Iz,1,0,49,-4.799737166611222e-06,0.145
O2,1,0,50,-4.887436026465419e-06,0.15
PO4,1,0,50,-1.6967430217226213e-06,0.15
P4,1,0,50,-2.0866739556594872e-07,0.15
P6,1,0,50,-1.33046203798665e-06,0.15
P2,1,0,50,4.81698101401265e-07,0.15
P1,1,0,50,9.530795525842607e-07,0.15
P3,1,0,50,8.06190078137238e-07,0.15
P5,1,0,50,4.1465133016601165e-08,0.15
PO3,1,0,50,1.7100984445296447e-08,0.15
O1,1,0,50,-1.2958711042328358e-06,0.15
Pz,1,0,50,1.5679233133361957e-06,0.15
POz,1,0,50,-5.198423983027253e-07,0.15
Oz,1,0,50,-4.052745536067133e-06,0.15
Iz,1,0,50,-4.104425915955985e-06,0.15
O2,1,0,51,-4.722018720321173e-06,0.155
PO4,1,0,51,-2.010283712371761e-06,0.155
P4,1,0,51,-5.293560132889235e-07,0.155
P6,1,0,51,-1.7280324818568481e-06,0.155
P2,1,0,51,2.6237445272262884e-07,0.155
P1,1,0,51,6.378558734396894e-07,0.155
P3,1,0,51,6.438853730035295e-07,0.155
P5,1,0,51,-3.8656046046250964e-08,0.155
PO3,1,0,51,-2.043841088699172e-08,0.155
O1,1,0,51,-1.0372053622814768e-06,0.155
Pz,1,0,51,1.4082052317746073e-06,0.155
POz,1,0,51,-6.380981523845761e-07,0.155
Oz,1,0,51,-3.5916121223982577e-06,0.155
Iz,1,0,51,-3.4379791864945224e-06,0.155
O2,1,0,52,-4.677672328712401e-06,0.16
PO4,1,0,52,-2.2872265165319426e-06,0.16
P4,1,0,52,-8.50406688953918e-07,0.16
P6,1,0,52,-2.022335669659479e-06,0.16
P2,1,0,52,-1.8264685275878212e-07,0.16
P1,1,0,52,3.0616404007092437e-07,0.16
P3,1,0,52,4.3848313465170035e-07,0.16
P5,1,0,52,-2.5925965354703835e-07,0.16
PO3,1,0,52,-3.2143234438624577e-07,0.16
O1,1,0,52,-1.3783951821546467e-06,0.16
Pz,1,0,52,1.0126747258160497e-06,0.16
POz,1,0,52,-9.877309069228892e-07,0.16
Oz,1,0,52,-3.6067690402014806e-06,0.16
Iz,1,0,52,-3.0166358597991335e-06,0.16
O2,1,0,53,-3.85604855498562e-06,0.165
PO4,1,0,53,-1.9420223589246108e-06,0.165
P4,1,0,53,-7.927875209541252e-07,0.165
P6,1,0,53,-1.948905759009606e-06,0.165
P2,1,0,53,-1.6036288684283174e-07,0.165
P1,1,0,53,4.1845109937312083e-07,0.165
P3,1,0,53,6.157858806338725e-07,0.165
P5,1,0,53,-2.2835404962414245e-08,0.165
PO3,1,0,53,1.1426217056851218e-07,0.165
O1,1,0,53,-5.251142366394262e-07,0.165
Pz,1,0,53,1.1158664216378144e-06,0.165
POz,1,0,53,-6.947159765760546e-07,0.165
Oz,1,0,53,-2.84077058895467e-06,0.165
Iz,1,0,53,-2.1412204829253343e-06,0.165
O2,1,0,54,-3.2648518032343148e-06,0.17
PO4,1,0,54,-1.5669508379338854e-06,0.17
P4,1,0,54,-8.928114950045679e-07,0.17
P6,1,0,54,-2.0585240609539165e-06,0.17
P2,1,0,54,-1.0501669802697085e-07,0.17
P1,1,0,54,6.855967089165779e-07,0.17
P3,1,0,54,7.549882557254683e-07,0.17
P5,1,0,54,3.6201905418191935e-07,0.17
PO3,1,0,54,6.318526810625435e-07,0.17
O1,1,0,54,1.8083040501408806e-07,0.17
Pz,1,0,54,1.1235728903550168e-06,0.17
POz,1,0,54,-3.8017734599423347e-07,0.17
Oz,1,0,54,-2.1493608240575947e-06,0.17
Iz,1,0,54,-1.2717416326118308e-06,0.17
O2,1,0,55,-2.4054687288366286e-06,0.17500000000000002
PO4,1,0,55,-1.0923008549334176e-06,0.17500000000000002
P4,1,0,55,-7.995773030725615e-07,0.17500000000000002
P6,1,0,55,-1.8505472248177045e-06,0.17500000000000002
P2,1,0,55,-1.6740715487421118e-07,0.17500000000000002
P1,1,0,55,9.453247639595312e-07,0.17500000000000002
P3,1,0,55,1.2017025276278395e-06,0.17500000000000002
P5,1,0,55,6.74132594496618e-07,0.17500000000000002
PO3,1,0,55,1.1712903051651532e-06,0.17500000000000002
O1,1,0,55,7.450291850877596e-07,0.17500000000000002
Pz,1,0,55,1.2966726212814078e-06,0.17500000000000002
POz,1,0,55,1.3794662786473672e-08,0.17500000000000002
Oz,1,0,55,-1.4428196216137384e-06,0.17500000000000002
Iz,1,0,55,-4.589710571322219e-07,0.17500000000000002
O2,1,0,56,-1.4656755056805403e-06,0.18000000000000002
PO4,1,0,56,-8.261982962836927e-07,0.18000000000000002
P4,1,0,56,-9.22798778711829e-07,0.18000000000000002
P6,1,0,56,-1.823954541225762e-06,0.18000000000000002
P2,1,0,56,-2.543968216843208e-07,0.18000000000000002
P1,1,0,56,1.369105837185789e-06,0.18000000000000002
P3,1,0,56,1.5824385326302403e-06,0.18000000000000002
P5,1,0,56,1.1467574062882428e-06,0.18000000000000002
PO3,1,0,56,1.963525317405826e-06,0.18000000000000002
O1,1,0,56,1.7221308075117244e-06,0.18000000000000002
Pz,1,0,56,1.5659094574130495e-06,0.18000000000000002
POz,1,0,56,6.023574287872362e-07,0.18000000000000002
Oz,1,0,56,-3.890922868081456e-07,0.18000000000000002
Iz,1,0,56,4.7367277529273494e-07,0.18000000000000002
O2,1,0,57,-1.0538798151427862e-06,0.18500000000000003
PO4,1,0,57,-7.291726842745587e-07,0.18500000000000003
P4,1,0,57,-1.3940489220884636e-06,0.18500000000000003
P6,1,0,57,-1.8765830477595541e-06,0.18500000000000003
P2,1,0,57,-5.653730331183573e-07,0.18500000000000003
P1,1,0,57,1.5072514926159005e-06,0.18500000000000003
P3,1,0,57,1.8993020076000707e-06,0.18500000000000003
P5,1,0,57,1.6638536791733286e-06,0.18500000000000003
PO3,1,0,57,2.4751343209552844e-06,0.18500000000000003
O1,1,0,57,2.3845085998871626e-06,0.18500000000000003
Pz,1,0,57,1.3692992761096688e-06,0.18500000000000003
POz,1,0,57,7.032365763988949e-07,0.18500000000000003
Oz,1,0,57,1.9608438976910897e-07,0.18500000000000003
Iz,1,0,57,1.2985047101223788e-06,0.18500000000000003
O2,1,0,58,-6.367697492380437e-07,0.18999999999999997
PO4,1,0,58,-4.8791880207705e-07,0.18999999999999997
P4,1,0,58,-1.2593853250516184e-06,0.18999999999999997
P6,1,0,58,-1.8750976471365448e-06,0.18999999999999997
P2,1,0,58,-5.859833714137824e-07,0.18999999999999997
P1,1,0,58,1.745993733474618e-06,0.18999999999999997
P3,1,0,58,2.419685694289865e-06,0.18999999999999997
P5,1,0,58,2.4302974439826454e-06,0.18999999999999997
PO3,1,0,58,3.1190905606526257e-06,0.18999999999999997
O1,1,0,58,3.2353732408036935e-06,0.18999999999999997
Pz,1,0,58,1.4094739831036408e-06,0.18999999999999997
POz,1,0,58,1.2564395904286834e-06,0.18999999999999997
Oz,1,0,58,7.479152121965441e-07,0.18999999999999997
Iz,1,0,58,1.8986914022943392e-06,0.18999999999999997
O2,1,0,59,-4.5663029342804946e-07,0.19499999999999998
PO4,1,0,59,-3.4844219305168926e-07,0.19499999999999998
P4,1,0,59,-1.2941139935034673e-06,0.19499999999999998
P6,1,0,59,-1.996477757160922e-06,0.19499999999999998
P2,1,0,59,-6.26947552284742e-07,0.19499999999999998
P1,1,0,59,1.7248788800112334e-06,0.19499999999999998
P3,1,0,59,2.645687752410945e-06,0.19499999999999998
P5,1,0,59,2.558825448228084e-06,0.19499999999999998
PO3,1,0,59,3.3112059394423657e-06,0.19499999999999998
O1,1,0,59,3.3862734515765906e-06,0.19499999999999998
Pz,1,0,59,1.246828237861293e-06,0.19499999999999998
POz,1,0,59,1.2561515985927226e-06,0.19499999999999998
Oz,1,0,59,9.594086352534403e-07,0.19499999999999998
Iz,1,0,59,1.9214325587505602e-06,0.19499999999999998
O2,1,0,60,-3.130351954183591e-07,0.19999999999999998
PO4,1,0,60,-4.749888704162201e-07,0.19999999999999998
P4,1,0,60,-1.2927869853241073e-06,0.19999999999999998
P6,1,0,60,-2.2345794347311532e-06,0.19999999999999998
P2,1,0,60,-8.217019592290139e-07,0.19999999999999998
P1,1,0,60,1.70038835649871e-06,0.19999999999999998
P3,1,0,60,2.6696365212609734e-06,0.19999999999999998
P5,1,0,60,2.8993496831858613e-06,0.19999999999999998
PO3,1,0,60,3.362929701317184e-06,0.19999999999999998
O1,1,0,60,3.49303922983196e-06,0.19999999999999998
Pz,1,0,60,9.688083845195017e-07,0.19999999999999998
POz,1,0,60,1.2746111260134623e-06,0.19999999999999998
Oz,1,0,60,8.871162542214881e-07,0.19999999999999998
Iz,1,0,60,2.0102636911131485e-06,0.19999999999999998
O2,1,0,61,-1.0929719077755425e-07,0.205
PO4,1,0,61,-8.55277215682714e-08,0.205
P4,1,0,61,-9.765196948489315e-07,0.205
P6,1,0,61,-1.9054656636793586e-06,0.205
P2,1,0,61,-4.1114620559274685e-07,0.205
P1,1,0,61,1.6929609177566024e-06,0.205
P3,1,0,61,2.565705862315994e-06,0.205
P5,1,0,61,2.7315891161986247e-06,0.205
PO3,1,0,61,3.3321848160478337e-06,0.205
O1,1,0,61,3.6663752248031584e-06,0.205
Pz,1,0,61,1.1249429323958015e-06,0.205
POz,1,0,61,1.5038071719130286e-06,0.205
Oz,1,0,61,1.1636758138795006e-06,0.205
Iz,1,0,61,2.0273155486180026e-06,0.205
O2,1,0,62,4.814791108202596e-07,0.21
PO4,1,0,62,4.316001145580035e-07,0.21
P4,1,0,62,-6.726041937392995e-07,0.21
P6,1,0,62,-1.3956080500303882e-06,0.21
P2,1,0,62,-1.571525891476366e-07,0.21
P1,1,0,62,1.918850816962226e-06,0.21
P3,1,0,62,2.6653762409981645e-06,0.21
P5,1,0,62,2.7723144297312087e-06,0.21
PO3,1,0,62,3.5221586977378567e-06,0.21
O1,1,0,62,3.869696585489529e-06,0.21
Pz,1,0,62,1.3570282350921613e-06,0.21
POz,1,0,62,1.7617095311266439e-06,0.21
Oz,1,0,62,1.5897637116160356e-06,0.21
Iz,1,0,62,2.6576936438085754e-06,0.21
O2,1,0,63,3.565584567731691e-07,0.215
PO4,1,0,63,5.897570421416229e-07,0.215
P4,1,0,63,-3.0783792616327045e-07,0.215
P6,1,0,63,-1.2123383559590202e-06,0.215
P2,1,0,63,1.1889496232679875e-07,0.215
P1,1,0,63,1.9469285654964135e-06,0.215
P3,1,0,63,2.5664439222467292e-06,0.215
P5,1,0,63,2.4035664460712014e-06,0.215
PO3,1,0,63,3.1590991537115883e-06,0.215
O1,1,0,63,3.303773772892372e-06,0.215
Pz,1,0,63,1.6208226910387518e-06,0.215
POz,1,0,63,1.717939334977167e-06,0.215
Oz,1,0,63,1.4135793570282408e-06,0.215
Iz,1,0,63,2.0365140993453467e-06,0.215
O2,1,0,64,1.4531664692926176e-07,0.22
PO4,1,0,64,6.229936468191212e-07,0.22
P4,1,0,64,-1.6944345358134676e-07,0.22
P6,1,0,64,-1.1079643906723964e-06,0.22
P2,1,0,64,3.2586680894431167e-07,0.22
P1,1,0,64,1.8254703221998393e-06,0.22
P3,1,0,64,2.2767299368247364e-06,0.22
P5,1,0,64,2.0907318270874075e-06,0.22
PO3,1,0,64,2.77467738428613e-06,0.22
O1,1,0,64,2.7188592304446877e-06,0.22
Pz,1,0,64,1.7019759786372098e-06,0.22
POz,1,0,64,1.6905601098166693e-06,0.22
Oz,1,0,64,1.2668863260711879e-06,0.22
Iz,1,0,64,1.608053872078745e-06,0.22
O2,1,0,65,4.514735957811339e-07,0.225
PO4,1,0,65,7.701624998041043e-07,0.225
P4,1,0,65,-4.9083285016221645e-08,0.225
P6,1,0,65,-8.561979749529331e-07,0.225
P2,1,0,65,5.297891530930428e-07,0.225
P1,1,0,65,1.7217555134415331e-06,0.225
P3,1,0,65,2.161688273612559e-06,0.225
P5,1,0,65,1.8859154757338777e-06,0.225
PO3,1,0,65,2.6680367799581237e-06,0.225
O1,1,0,65,2.59360468177651e-06,0.225
Pz,1,0,65,1.7254371246124953e-06,0.225
POz,1,0,65,1.798826192870636e-06,0.225
Oz,1,0,65,1.4330485146825193e-06,0.225
Iz,1,0,65,1.7624912598700936e-06,0.225
O2,1,0,66,9.580503966369739e-08,0.23
PO4,1,0,66,5.764163246092968e-07,0.23
P4,1,0,66,1.1388414357013387e-07,0.23
P6,1,0,66,-8.295939124881044e-07,0.23
P2,1,0,66,4.880259863290278e-07,0.23
P1,1,0,66,1.4384588123569786e-06,0.23
P3,1,0,66,1.8917613521060145e-06,0.23
P5,1,0,66,1.4906805005040055e-06,0.23
PO3,1,0,66,2.2014643777373577e-06,0.23
O1,1,0,66,2.0316906169664534e-06,0.23
Pz,1,0,66,1.6472113232851547e-06,0.23
POz,1,0,66,1.5595738891358485e-06,0.23
Oz,1,0,66,9.662054609741782e-07,0.23
Iz,1,0,66,1.0960790438853503e-06,0.23
O2,1,0,67,1.561770073934913e-07,0.23500000000000001
PO4,1,0,67,9.491399632826353e-07,0.23500000000000001
P4,1,0,67,2.9684487981889935e-07,0.23500000000000001
P6,1,0,67,-5.172278761859722e-07,0.23500000000000001
P2,1,0,67,7.577229277715045e-07,0.23500000000000001
P1,1,0,67,1.5812779903574005e-06,0.23500000000000001
P3,1,0,67,1.8033367598484907e-06,0.23500000000000001
P5,1,0,67,1.2863829449886931e-06,0.23500000000000001
PO3,1,0,67,2.231168812393917e-06,0.23500000000000001
O1,1,0,67,1.8036607906495303e-06,0.23500000000000001
Pz,1,0,67,1.8634953466548677e-06,0.23500000000000001
POz,1,0,67,1.6737612937585287e-06,0.23500000000000001
Oz,1,0,67,8.675187035157484e-07,0.23500000000000001
Iz,1,0,67,8.121129027101855e-07,0.23500000000000001
O2,1,0,68,-1.3765530102676055e-07,0.24000000000000002
PO4,1,0,68,8.139624702577628e-07,0.24000000000000002
P4,1,0,68,2.444584446393223e-07,0.24000000000000002
P6,1,0,68,-6.12695761728934e-07,0.24000000000000002
P2,1,0,68,7.799515417262917e-07,0.24000000000000002
P1,1,0,68,1.376381851363944e-06,0.24000000000000002
P3,1,0,68,1.6697512198209497e-06,0.24000000000000002
P5,1,0,68,1.1072386309401167e-06,0.24000000000000002
PO3,1,0,68,1.8601852860293433e-06,0.24000000000000002
O1,1,0,68,1.2238472008175077e-06,0.24000000000000002
Pz,1,0,68,1.771199314283016e-06,0.24000000000000002
POz,1,0,68,1.3510408342023752e-06,0.24000000000000002
Oz,1,0,68,3.9073039616211894e-07,0.24000000000000002
Iz,1,0,68,3.38956727177827e-07,0.24000000000000002
O2,1,0,69,-7.360327220699948e-07,0.24500000000000002
PO4,1,0,69,2.520826859519725e-07,0.24500000000000002
P4,1,0,69,1.2615824816228072e-07,0.24500000000000002
P6,1,0,69,-8.685698608208837e-07,0.24500000000000002
P2,1,0,69,5.394162488512996e-07,0.24500000000000002
P1,1,0,69,9.75003139535589e-07,0.24500000000000002
P3,1,0,69,1.2407529977664044e-06,0.24500000000000002
P5,1,0,69,6.312557414946666e-07,0.24500000000000002
PO3,1,0,69,1.44016223924377e-06,0.24500000000000002
O1,1,0,69,6.743340648405871e-07,0.24500000000000002
Pz,1,0,69,1.4997416630914148e-06,0.24500000000000002
POz,1,0,69,1.0163215513516847e-06,0.24500000000000002
Oz,1,0,69,-8.874382172184042e-08,0.24500000000000002
Iz,1,0,69,-9.857538999232094e-08,0.24500000000000002
O2,1,0,70,-9.627387001471867e-07,0.25
PO4,1,0,70,3.1567383843857626e-07,0.25
P4,1,0,70,1.4498724118736276e-07,0.25
P6,1,0,70,-7.647883756153765e-07,0.25
P2,1,0,70,6.030008832231514e-07,0.25
P1,1,0,70,1.0996604878394621e-06,0.25
P3,1,0,70,1.3454833751715598e-06,0.25
P5,1,0,70,7.200449731005079e-07,0.25
PO3,1,0,70,1.2767216964440745e-06,0.25
O1,1,0,70,3.30886465254582e-07,0.25
Pz,1,0,70,1.6223085133502875e-06,0.25
POz,1,0,70,1.050230367346399e-06,0.25
Oz,1,0,70,-6.304273527007332e-07,0.25
Iz,1,0,70,-7.441386529157638e-07,0.25
O2,1,0,71,-1.035873833386981e-06,0.255
PO4,1,0,71,2.368492881505618e-07,0.255
P4,1,0,71,4.968340155632859e-08,0.255
P6,1,0,71,-6.869742824155788e-07,0.255
P2,1,0,71,3.813102291204315e-07,0.255
P1,1,0,71,9.190857934574731e-07,0.255
P3,1,0,71,1.214827150369569e-06,0.255
P5,1,0,71,2.6942986573723554e-07,0.255
PO3,1,0,71,1.0745877062132854e-06,0.255
O1,1,0,71,-1.4377425813515705e-08,0.255
Pz,1,0,71,1.4554155347706237e-06,0.255
POz,1,0,71,8.71178949826662e-07,0.255
Oz,1,0,71,-7.168505423959e-07,0.255
Iz,1,0,71,-1.022850022898729e-06,0.255
O2,1,0,72,-1.0727894760950901e-06,0.26
PO4,1,0,72,-3.7946471434144384e-08,0.26
P4,1,0,72,-2.1262381121011834e-07,0.26
P6,1,0,72,-9.067823471466223e-07,0.26
P2,1,0,72,3.368292953991615e-08,0.26
P1,1,0,72,7.917722740741797e-07,0.26
P3,1,0,72,1.3439011141889967e-06,0.26
P5,1,0,72,4.0340954894797316e-07,0.26
PO3,1,0,72,1.0872950980912415e-06,0.26
O1,1,0,72,4.686645500871667e-08,0.26
Pz,1,0,72,1.2427599504830914e-06,0.26
POz,1,0,72,5.428960059502561e-07,0.26
Oz,1,0,72,-7.701587063709524e-07,0.26
Iz,1,0,72,-5.889108703664465e-07,0.26
O2,1,0,73,-1.2566581150758647e-06,0.265
PO4,1,0,73,-1.5039052601186335e-07,0.265
P4,1,0,73,-2.4613195459386924e-07,0.265
P6,1,0,73,-9.886102015609768e-07,0.265
P2,1,0,73,7.939241784993043e-08,0.265
P1,1,0,73,7.713683304330543e-07,0.265
P3,1,0,73,1.3088541196476731e-06,0.265
P5,1,0,73,4.6290278930072973e-07,0.265
PO3,1,0,73,8.966926625300832e-07,0.265
O1,1,0,73,1.4646847086508197e-07,0.265
Pz,1,0,73,1.3768805258219113e-06,0.265
POz,1,0,73,3.6635847497727467e-07,0.265
Oz,1,0,73,-8.010315637683047e-07,0.265
Iz,1,0,73,-6.889275044351952e-07,0.265
O2,1,0,74,-7.942035653334391e-07,0.27
PO4,1,0,74,-1.1720406501084871e-07,0.27
P4,1,0,74,-3.6367036130054414e-07,0.27
P6,1,0,74,-9.217164309559762e-07,0.27
P2,1,0,74,-6.172322781025105e-08,0.27
P1,1,0,74,7.232079504573213e-07,0.27
P3,1,0,74,1.0568994295498846e-06,0.27
P5,1,0,74,1.0771867328390734e-07,0.27
PO3,1,0,74,6.924047739170808e-07,0.27
O1,1,0,74,6.11630160068016e-08,0.27
Pz,1,0,74,1.1565308902200061e-06,0.27
POz,1,0,74,2.616154539075549e-07,0.27
Oz,1,0,74,-6.608532722322908e-07,0.27
Iz,1,0,74,-6.985197347518358e-07,0.27
O2,1,0,75,-1.1004911729829972e-06,0.275
PO4,1,0,75,-6.228941892302285e-07,0.275
P4,1,0,75,-8.02208180456118e-07,0.275
P6,1,0,75,-1.347945062056175e-06,0.275
P2,1,0,75,-6.550499635679602e-07,0.275
P1,1,0,75,2.4474139801471883e-07,0.275
P3,1,0,75,8.473187466318174e-07,0.275
P5,1,0,75,1.7163788869040173e-08,0.275
PO3,1,0,75,4.605160096646985e-07,0.275
O1,1,0,75,-8.577917168576717e-08,0.275
Pz,1,0,75,6.912737403574029e-07,0.275
POz,1,0,75,-9.12900623284981e-08,0.275
Oz,1,0,75,-1.031923614538035e-06,0.275
Iz,1,0,75,-7.879357194684343e-07,0.275
O2,1,0,76,-1.5802101465488887e-06,0.28
PO4,1,0,76,-1.0689175220593962e-06,0.28
P4,1,0,76,-1.1354840741048756e-06,0.28
P6,1,0,76,-1.4561328625139295e-06,0.28
P2,1,0,76,-8.201586550528015e-07,0.28
P1,1,0,76,-6.139177695668698e-08,0.28
P3,1,0,76,5.914819864474242e-07,0.28
P5,1,0,76,1.2585720149429068e-07,0.28
PO3,1,0,76,1.7268623683253637e-07,0.28
O1,1,0,76,-3.144279173438721e-07,0.28
Pz,1,0,76,4.805010847571364e-07,0.28
POz,1,0,76,-6.03565070841929e-07,0.28
Oz,1,0,76,-1.6049059331924475e-06,0.28
Iz,1,0,76,-9.00205015509351e-07,0.28
O2,1,0,77,-1.1006659083225786e-06,0.28500000000000003
PO4,1,0,77,-8.393486752711527e-07,0.28500000000000003
P4,1,0,77,-8.759792871380471e-07,0.28500000000000003
P6,1,0,77,-1.388840655179898e-06,0.28500000000000003
P2,1,0,77,-5.973014680952725e-07,0.28500000000000003
P1,1,0,77,1.2583487842708452e-07,0.28500000000000003
P3,1,0,77,6.68218850557008e-07,0.28500000000000003
P5,1,0,77,-7.156001442783842e-08,0.28500000000000003
PO3,1,0,77,3.164347231520498e-07,0.28500000000000003
O1,1,0,77,-1.6340560145963627e-07,0.28500000000000003
Pz,1,0,77,6.335255099164134e-07,0.28500000000000003
POz,1,0,77,-2.4361901099345997e-07,0.28500000000000003
Oz,1,0,77,-1.3295324682141693e-06,0.28500000000000003
Iz,1,0,77,-1.0785599049814926e-06,0.28500000000000003
O2,1,0,78,-8.740499450188083e-07,0.29000000000000004
PO4,1,0,78,-7.375049219187912e-07,0.29000000000000004
P4,1,0,78,-8.970800898218854e-07,0.29000000000000004
P6,1,0,78,-1.1524793410111102e-06,0.29000000000000004
P2,1,0,78,-5.732498648906196e-07,0.29000000000000004
P1,1,0,78,3.471025894804844e-07,0.29000000000000004
