channel,attention,cued_side,timepoint,erp,time
POz,0,0,98,-2.718433050084369e-06,0.39
Oz,0,0,98,-1.9541304178768157e-06,0.39
Iz,0,0,98,-1.0244753240964823e-06,0.39
O2,0,0,99,-1.768910323529351e-06,0.395
PO4,0,0,99,-2.6512183827684818e-06,0.395
P4,0,0,99,-3.5326595498860017e-06,0.395
P6,0,0,99,-2.8833133156530524e-06,0.395
P2,0,0,99,-3.0274774603175368e-06,0.395
P1,0,0,99,-1.2591739071644282e-06,0.395
P3,0,0,99,-8.311035178028436e-07,0.395
P5,0,0,99,-7.217561307755217e-07,0.395
PO3,0,0,99,-1.4892046433321598e-06,0.395
O1,0,0,99,-1.1506111189667525e-06,0.395
Pz,0,0,99,-2.1468987501941773e-06,0.395
POz,0,0,99,-2.1308789713445906e-06,0.395
Oz,0,0,99,-1.442527883890835e-06,0.395
Iz,0,0,99,-9.249669197260997e-07,0.395
O2,0,0,100,-1.309267213069361e-06,0.4
PO4,0,0,100,-2.0962181373694944e-06,0.4
P4,0,0,100,-3.017502057185108e-06,0.4
P6,0,0,100,-2.2860378837083606e-06,0.4
P2,0,0,100,-2.573164383583589e-06,0.4
P1,0,0,100,-8.550912203093075e-07,0.4
P3,0,0,100,-4.0219245193298427e-07,0.4
P5,0,0,100,-2.8697974260032545e-07,0.4
PO3,0,0,100,-1.0063604364818333e-06,0.4
O1,0,0,100,-9.846054914367547e-07,0.4
Pz,0,0,100,-1.868946424749665e-06,0.4
POz,0,0,100,-1.607552958617846e-06,0.4
Oz,0,0,100,-1.2350558009661584e-06,0.4
Iz,0,0,100,-9.932670375546645e-07,0.4
O2,0,0,101,-1.2975711482444067e-06,0.405
PO4,0,0,101,-2.1123754612073013e-06,0.405
P4,0,0,101,-2.968211467547208e-06,0.405
P6,0,0,101,-2.26324264949804e-06,0.405
P2,0,0,101,-2.635810555632135e-06,0.405
P1,0,0,101,-1.0416687841220282e-06,0.405
P3,0,0,101,-5.879575057887121e-07,0.405
P5,0,0,101,-4.842893394803683e-07,0.405
PO3,0,0,101,-1.6475274945911086e-06,0.405
O1,0,0,101,-1.4857033978288719e-06,0.405
Pz,0,0,101,-1.853023404618013e-06,0.405
POz,0,0,101,-1.957134521093311e-06,0.405
Oz,0,0,101,-1.5510710994517988e-06,0.405
Iz,0,0,101,-1.1342660998221046e-06,0.405
O2,0,0,102,-8.679980182969068e-07,0.41000000000000003
PO4,0,0,102,-1.7246643436415967e-06,0.41000000000000003
P4,0,0,102,-2.6298461707625823e-06,0.41000000000000003
P6,0,0,102,-1.909161476224627e-06,0.41000000000000003
P2,0,0,102,-2.272420867090507e-06,0.41000000000000003
P1,0,0,102,-9.485009917068879e-07,0.41000000000000003
P3,0,0,102,-6.011575371173094e-07,0.41000000000000003
P5,0,0,102,-4.633633695225445e-07,0.41000000000000003
PO3,0,0,102,-1.3199230975766542e-06,0.41000000000000003
O1,0,0,102,-1.097306386990534e-06,0.41000000000000003
Pz,0,0,102,-1.5965077545267982e-06,0.41000000000000003
POz,0,0,102,-1.5140477982079046e-06,0.41000000000000003
Oz,0,0,102,-1.1438458512921715e-06,0.41000000000000003
Iz,0,0,102,-6.734102753388871e-07,0.41000000000000003
O2,0,0,103,-5.247585454549125e-07,0.41500000000000004
PO4,0,0,103,-1.5579042536410623e-06,0.41500000000000004
P4,0,0,103,-2.7275795065744653e-06,0.41500000000000004
P6,0,0,103,-1.8092003843247938e-06,0.41500000000000004
P2,0,0,103,-2.3204561624867954e-06,0.41500000000000004
P1,0,0,103,-1.0613317880641753e-06,0.41500000000000004
P3,0,0,103,-8.011147435429378e-07,0.41500000000000004
P5,0,0,103,-6.101784726416108e-07,0.41500000000000004
PO3,0,0,103,-1.2425056775690712e-06,0.41500000000000004
O1,0,0,103,-8.276360573628447e-07,0.41500000000000004
Pz,0,0,103,-1.708785500739714e-06,0.41500000000000004
POz,0,0,103,-1.4554589118347e-06,0.41500000000000004
Oz,0,0,103,-7.472001757805282e-07,0.41500000000000004
Iz,0,0,103,-4.229585250928942e-07,0.41500000000000004
O2,0,0,104,-6.5179716708504e-07,0.42000000000000004
PO4,0,0,104,-1.4908655332804547e-06,0.42000000000000004
P4,0,0,104,-2.8581892723323597e-06,0.42000000000000004
P6,0,0,104,-1.8242636366302915e-06,0.42000000000000004
P2,0,0,104,-2.5484830068690048e-06,0.42000000000000004
P1,0,0,104,-1.2364209590211818e-06,0.42000000000000004
P3,0,0,104,-7.962752571129552e-07,0.42000000000000004
P5,0,0,104,-4.5468045075990585e-07,0.42000000000000004
PO3,0,0,104,-1.2495497124637512e-06,0.42000000000000004
O1,0,0,104,-9.548052920601422e-07,0.42000000000000004
Pz,0,0,104,-1.7779816278347536e-06,0.42000000000000004
POz,0,0,104,-1.5506381144075622e-06,0.42000000000000004
Oz,0,0,104,-8.883291073495656e-07,0.42000000000000004
Iz,0,0,104,-5.476279633552928e-07,0.42000000000000004
O2,0,0,105,-4.902504122500162e-07,0.42500000000000004
PO4,0,0,105,-1.60167739255764e-06,0.42500000000000004
P4,0,0,105,-3.012164732797802e-06,0.42500000000000004
P6,0,0,105,-2.234535400799226e-06,0.42500000000000004
P2,0,0,105,-2.702252571951695e-06,0.42500000000000004
P1,0,0,105,-1.2722309301528145e-06,0.42500000000000004
P3,0,0,105,-9.002824820376705e-07,0.42500000000000004
P5,0,0,105,-2.772167744759909e-07,0.42500000000000004
PO3,0,0,105,-1.4061287161494352e-06,0.42500000000000004
O1,0,0,105,-7.790848600294829e-07,0.42500000000000004
Pz,0,0,105,-1.956022846120864e-06,0.42500000000000004
POz,0,0,105,-1.589853208742299e-06,0.42500000000000004
Oz,0,0,105,-6.556961962526836e-07,0.42500000000000004
Iz,0,0,105,-2.48027390692126e-07,0.42500000000000004
O2,0,0,106,-8.152329366344702e-07,0.43000000000000005
PO4,0,0,106,-1.7166762772606041e-06,0.43000000000000005
P4,0,0,106,-3.208651028436789e-06,0.43000000000000005
P6,0,0,106,-2.341477955441377e-06,0.43000000000000005
P2,0,0,106,-2.8819268809371263e-06,0.43000000000000005
P1,0,0,106,-1.427885787596541e-06,0.43000000000000005
P3,0,0,106,-8.697777896511194e-07,0.43000000000000005
P5,0,0,106,-3.3814034647557085e-07,0.43000000000000005
PO3,0,0,106,-1.0935095212051742e-06,0.43000000000000005
O1,0,0,106,-8.440875391347854e-07,0.43000000000000005
Pz,0,0,106,-2.0998569746866617e-06,0.43000000000000005
POz,0,0,106,-1.5325385173947866e-06,0.43000000000000005
Oz,0,0,106,-8.39484070544679e-07,0.43000000000000005
Iz,0,0,106,-6.477428991254392e-07,0.43000000000000005
O2,0,0,107,-5.685680055241767e-07,0.43500000000000005
PO4,0,0,107,-1.834711577954624e-06,0.43500000000000005
P4,0,0,107,-3.2047805007393177e-06,0.43500000000000005
P6,0,0,107,-2.308778538299608e-06,0.43500000000000005
P2,0,0,107,-2.8692746116412223e-06,0.43500000000000005
P1,0,0,107,-1.3852114620885007e-06,0.43500000000000005
P3,0,0,107,-9.53842653697207e-07,0.43500000000000005
P5,0,0,107,-3.595548271290266e-07,0.43500000000000005
PO3,0,0,107,-1.0611701397891184e-06,0.43500000000000005
O1,0,0,107,-3.910762021863417e-07,0.43500000000000005
Pz,0,0,107,-2.0733038268869106e-06,0.43500000000000005
POz,0,0,107,-1.5398381889847634e-06,0.43500000000000005
Oz,0,0,107,-4.863894670222226e-07,0.43500000000000005
Iz,0,0,107,-1.882266918035442e-07,0.43500000000000005
O2,0,0,108,-4.999183501326505e-07,0.44000000000000006
PO4,0,0,108,-1.4323611139238107e-06,0.44000000000000006
P4,0,0,108,-2.847347981261293e-06,0.44000000000000006
P6,0,0,108,-1.791683394974466e-06,0.44000000000000006
P2,0,0,108,-2.5182008987600757e-06,0.44000000000000006
P1,0,0,108,-1.3256848812543136e-06,0.44000000000000006
P3,0,0,108,-9.251468265225341e-07,0.44000000000000006
P5,0,0,108,-4.4775782087479515e-07,0.44000000000000006
PO3,0,0,108,-1.0665164756808398e-06,0.44000000000000006
O1,0,0,108,-2.1027699788151996e-07,0.44000000000000006
Pz,0,0,108,-1.7804029723447296e-06,0.44000000000000006
POz,0,0,108,-1.4732496894815328e-06,0.44000000000000006
Oz,0,0,108,-3.2594773454123475e-07,0.44000000000000006
Iz,0,0,108,8.023111200813446e-08,0.44000000000000006
O2,0,0,109,-3.0018851259691195e-07,0.44500000000000006
PO4,0,0,109,-1.5937003388490733e-06,0.44500000000000006
P4,0,0,109,-3.0561246881954266e-06,0.44500000000000006
P6,0,0,109,-1.8533084373703172e-06,0.44500000000000006
P2,0,0,109,-2.574971363322899e-06,0.44500000000000006
P1,0,0,109,-1.280287312638845e-06,0.44500000000000006
P3,0,0,109,-1.0217105797111662e-06,0.44500000000000006
P5,0,0,109,-5.162800188524987e-07,0.44500000000000006
PO3,0,0,109,-9.441503012690219e-07,0.44500000000000006
O1,0,0,109,-9.585897939135496e-09,0.44500000000000006
Pz,0,0,109,-1.8232063601276298e-06,0.44500000000000006
POz,0,0,109,-1.2407001488734656e-06,0.44500000000000006
Oz,0,0,109,-2.394697032533933e-07,0.44500000000000006
Iz,0,0,109,9.365789468496712e-08,0.44500000000000006
O2,0,0,110,-2.500371734826556e-07,0.45000000000000007
PO4,0,0,110,-1.7744130128995101e-06,0.45000000000000007
P4,0,0,110,-3.0678187108057723e-06,0.45000000000000007
P6,0,0,110,-2.0073348242819382e-06,0.45000000000000007
P2,0,0,110,-2.68374723229551e-06,0.45000000000000007
P1,0,0,110,-1.3682553350445124e-06,0.45000000000000007
P3,0,0,110,-9.283846156782852e-07,0.45000000000000007
P5,0,0,110,-5.119807149734804e-07,0.45000000000000007
PO3,0,0,110,-8.18873451710869e-07,0.45000000000000007
O1,0,0,110,1.3284912022794703e-07,0.45000000000000007
Pz,0,0,110,-1.8332127782361545e-06,0.45000000000000007
POz,0,0,110,-1.3379411466057807e-06,0.45000000000000007
Oz,0,0,110,2.2243998404412764e-08,0.45000000000000007
Iz,0,0,110,8.783988186469749e-07,0.45000000000000007
O2,0,0,111,-3.8919746467938504e-07,0.45500000000000007
PO4,0,0,111,-1.901375107904534e-06,0.45500000000000007
P4,0,0,111,-3.3321327818328172e-06,0.45500000000000007
P6,0,0,111,-2.1954867865056254e-06,0.45500000000000007
P2,0,0,111,-2.7522939453030047e-06,0.45500000000000007
P1,0,0,111,-1.1236103211277965e-06,0.45500000000000007
P3,0,0,111,-8.306006629120681e-07,0.45500000000000007
P5,0,0,111,-5.954036977881155e-07,0.45500000000000007
PO3,0,0,111,-8.309615749874652e-07,0.45500000000000007
O1,0,0,111,-9.967403946941001e-08,0.45500000000000007
Pz,0,0,111,-1.8676765877049574e-06,0.45500000000000007
POz,0,0,111,-1.4208898323220758e-06,0.45500000000000007
Oz,0,0,111,-2.082674531687584e-07,0.45500000000000007
Iz,0,0,111,5.398959395414155e-07,0.45500000000000007
O2,0,0,112,-9.351326316459125e-07,0.4600000000000001
PO4,0,0,112,-2.288815652531245e-06,0.4600000000000001
P4,0,0,112,-3.568099587087037e-06,0.4600000000000001
P6,0,0,112,-2.4331508592180987e-06,0.4600000000000001
P2,0,0,112,-3.0617412237327292e-06,0.4600000000000001
P1,0,0,112,-1.1561523332823381e-06,0.4600000000000001
P3,0,0,112,-7.236557989323301e-07,0.4600000000000001
P5,0,0,112,-2.609536512122118e-07,0.4600000000000001
PO3,0,0,112,-9.72852388116756e-07,0.4600000000000001
O1,0,0,112,-1.6821606727426824e-07,0.4600000000000001
Pz,0,0,112,-1.997706822711756e-06,0.4600000000000001
POz,0,0,112,-1.7616249185496079e-06,0.4600000000000001
Oz,0,0,112,-5.833124921092029e-07,0.4600000000000001
Iz,0,0,112,3.002728105960229e-07,0.4600000000000001
O2,0,0,113,-7.801727724443017e-07,0.4650000000000001
PO4,0,0,113,-2.2580815444743617e-06,0.4650000000000001
P4,0,0,113,-3.666582276967009e-06,0.4650000000000001
P6,0,0,113,-2.43478267708511e-06,0.4650000000000001
P2,0,0,113,-3.0982545391148365e-06,0.4650000000000001
P1,0,0,113,-1.1117625362840075e-06,0.4650000000000001
P3,0,0,113,-8.170312385341925e-07,0.4650000000000001
P5,0,0,113,-3.123175044496317e-07,0.4650000000000001
PO3,0,0,113,-1.023716976895414e-06,0.4650000000000001
O1,0,0,113,-1.6154239233949776e-07,0.4650000000000001
Pz,0,0,113,-2.04173499155623e-06,0.4650000000000001
POz,0,0,113,-1.6385325746658999e-06,0.4650000000000001
Oz,0,0,113,-3.710730214199491e-07,0.4650000000000001
Iz,0,0,113,5.839217612444062e-07,0.4650000000000001
O2,0,0,114,-9.448899227526277e-07,0.4700000000000001
PO4,0,0,114,-2.383976318905967e-06,0.4700000000000001
P4,0,0,114,-3.80803439864269e-06,0.4700000000000001
P6,0,0,114,-2.7708460416217394e-06,0.4700000000000001
P2,0,0,114,-3.096964224441443e-06,0.4700000000000001
P1,0,0,114,-1.0196392842153682e-06,0.4700000000000001
P3,0,0,114,-6.222291503585966e-07,0.4700000000000001
P5,0,0,114,-9.853473321011037e-08,0.4700000000000001
PO3,0,0,114,-9.693105341088292e-07,0.4700000000000001
O1,0,0,114,-8.247940845139307e-08,0.4700000000000001
Pz,0,0,114,-2.0402618245316383e-06,0.4700000000000001
POz,0,0,114,-1.6174385659848776e-06,0.4700000000000001
Oz,0,0,114,-3.968508376428647e-07,0.4700000000000001
Iz,0,0,114,7.664039619335253e-07,0.4700000000000001
O2,0,0,115,-6.395999497718655e-07,0.4750000000000001
PO4,0,0,115,-1.9874271180672452e-06,0.4750000000000001
P4,0,0,115,-3.514450116362041e-06,0.4750000000000001
P6,0,0,115,-2.5287847575650975e-06,0.4750000000000001
P2,0,0,115,-2.7946971275119797e-06,0.4750000000000001
P1,0,0,115,-7.670125393738136e-07,0.4750000000000001
P3,0,0,115,-2.8153705660794485e-07,0.4750000000000001
P5,0,0,115,2.993759232354458e-07,0.4750000000000001
PO3,0,0,115,-6.187110351971651e-07,0.4750000000000001
O1,0,0,115,2.432652893974503e-07,0.4750000000000001
Pz,0,0,115,-1.6364142427345219e-06,0.4750000000000001
POz,0,0,115,-1.3070384744428235e-06,0.4750000000000001
Oz,0,0,115,-7.484568586474032e-08,0.4750000000000001
Iz,0,0,115,1.1649105837012618e-06,0.4750000000000001
O2,0,0,116,-5.561414749563429e-07,0.48
PO4,0,0,116,-1.9994194465392397e-06,0.48
P4,0,0,116,-3.528945785745716e-06,0.48
P6,0,0,116,-2.7796644513810485e-06,0.48
P2,0,0,116,-2.5845889203187235e-06,0.48
P1,0,0,116,-5.371455140654716e-07,0.48
P3,0,0,116,3.7136799210714293e-09,0.48
P5,0,0,116,5.813743078220165e-07,0.48
PO3,0,0,116,-3.004867696000774e-07,0.48
O1,0,0,116,3.487892910180619e-07,0.48
Pz,0,0,116,-1.4269237370037484e-06,0.48
POz,0,0,116,-1.1430404149502166e-06,0.48
Oz,0,0,116,-2.6164237582380495e-08,0.48
Iz,0,0,116,1.017668758351303e-06,0.48
O2,0,0,117,-5.031228054812054e-07,0.485
PO4,0,0,117,-1.5494443023967074e-06,0.485
P4,0,0,117,-2.97477944632046e-06,0.485
P6,0,0,117,-2.5306595948508805e-06,0.485
P2,0,0,117,-2.2083394950562433e-06,0.485
P1,0,0,117,-3.243614126177779e-07,0.485
P3,0,0,117,-2.7954569818212395e-09,0.485
P5,0,0,117,5.525509048646826e-07,0.485
PO3,0,0,117,-2.2408690878653015e-07,0.485
O1,0,0,117,7.29397974885048e-07,0.485
Pz,0,0,117,-9.966926888098877e-07,0.485
POz,0,0,117,-7.656448570521082e-07,0.485
Oz,0,0,117,3.787612395176139e-07,0.485
Iz,0,0,117,1.1006445178242845e-06,0.485
O2,0,0,118,-4.947113443760518e-07,0.49
PO4,0,0,118,-1.627584561783568e-06,0.49
P4,0,0,118,-3.076929955311152e-06,0.49
P6,0,0,118,-2.542938091385148e-06,0.49
P2,0,0,118,-2.330514055646396e-06,0.49
P1,0,0,118,-4.891434896923573e-07,0.49
P3,0,0,118,-1.8227023386337367e-07,0.49
P5,0,0,118,4.680545421323955e-07,0.49
PO3,0,0,118,-4.914437871975814e-07,0.49
O1,0,0,118,4.006461925579412e-07,0.49
Pz,0,0,118,-1.237707189676756e-06,0.49
POz,0,0,118,-9.464848512488087e-07,0.49
Oz,0,0,118,4.969039302779832e-08,0.49
Iz,0,0,118,9.072632175959476e-07,0.49
O2,0,0,119,-5.346342397824954e-07,0.495
PO4,0,0,119,-2.0186663421732143e-06,0.495
P4,0,0,119,-3.63089507764368e-06,0.495
P6,0,0,119,-3.138577648915388e-06,0.495
P2,0,0,119,-2.731098730015497e-06,0.495
P1,0,0,119,-8.025407352139047e-07,0.495
P3,0,0,119,-4.0748740809906884e-07,0.495
P5,0,0,119,4.123287635355994e-07,0.495
PO3,0,0,119,-6.320095845878413e-07,0.495
O1,0,0,119,6.04128775672893e-08,0.495
Pz,0,0,119,-1.5317891257306849e-06,0.495
POz,0,0,119,-1.2731917427120509e-06,0.495
Oz,0,0,119,-3.623923364474004e-07,0.495
Iz,0,0,119,5.673330848706694e-07,0.495
O2,0,0,120,-7.258096536601057e-08,0.5
PO4,0,0,120,-1.6633525049335405e-06,0.5
P4,0,0,120,-3.4899001286872655e-06,0.5
P6,0,0,120,-2.8713294569462748e-06,0.5
P2,0,0,120,-2.594745843849533e-06,0.5
P1,0,0,120,-6.678276706455389e-07,0.5
P3,0,0,120,-5.670266815192517e-07,0.5
P5,0,0,120,1.4157018575673476e-07,0.5
PO3,0,0,120,-6.148697455191116e-07,0.5
O1,0,0,120,2.7664765282657545e-07,0.5
Pz,0,0,120,-1.323434330808984e-06,0.5
POz,0,0,120,-8.237626314474127e-07,0.5
Oz,0,0,120,1.2645996102512845e-07,0.5
Iz,0,0,120,1.0568479852764191e-06,0.5
O2,0,0,121,-8.085819333884447e-08,0.505
PO4,0,0,121,-1.4657957089111776e-06,0.505
P4,0,0,121,-3.360942338080252e-06,0.505
P6,0,0,121,-2.7856914667046188e-06,0.505
P2,0,0,121,-2.3681242918627293e-06,0.505
P1,0,0,121,-4.7301630885561327e-07,0.505
P3,0,0,121,-2.5497577711406384e-07,0.505
P5,0,0,121,3.875895099920069e-07,0.505
PO3,0,0,121,-3.27667387058924e-07,0.505
O1,0,0,121,2.682137840030721e-07,0.505
Pz,0,0,121,-1.0824850468111587e-06,0.505
POz,0,0,121,-6.87552242691544e-07,0.505
Oz,0,0,121,1.1599559265272336e-07,0.505
Iz,0,0,121,6.879493061801469e-07,0.505
O2,0,0,122,-1.6085333243600238e-07,0.51
PO4,0,0,122,-1.813513022310574e-06,0.51
P4,0,0,122,-3.783336176935752e-06,0.51
P6,0,0,122,-3.110026648057519e-06,0.51
P2,0,0,122,-2.7056226613753676e-06,0.51
P1,0,0,122,-5.52573017275799e-07,0.51
P3,0,0,122,-3.894173578011173e-07,0.51
P5,0,0,122,1.0695335955747902e-07,0.51
PO3,0,0,122,-6.140110533325469e-07,0.51
O1,0,0,122,-1.1509837248447601e-07,0.51
Pz,0,0,122,-1.347567698260246e-06,0.51
POz,0,0,122,-1.015801208045737e-06,0.51
Oz,0,0,122,-2.1575822617487937e-07,0.51
Iz,0,0,122,5.870918610985252e-07,0.51
O2,0,0,123,1.745372291427016e-07,0.515
PO4,0,0,123,-1.4226756191981194e-06,0.515
P4,0,0,123,-3.4896751714192848e-06,0.515
P6,0,0,123,-2.6770918625835855e-06,0.515
P2,0,0,123,-2.248170575703043e-06,0.515
P1,0,0,123,-2.983895308486147e-07,0.515
P3,0,0,123,-2.2548280404840988e-07,0.515
P5,0,0,123,7.734087246239897e-08,0.515
PO3,0,0,123,-4.5569412067795394e-07,0.515
O1,0,0,123,2.7763884568643157e-07,0.515
Pz,0,0,123,-1.1533334848667745e-06,0.515
POz,0,0,123,-6.214798775385376e-07,0.515
Oz,0,0,123,4.0788973609504406e-07,0.515
Iz,0,0,123,1.2954111935920108e-06,0.515
O2,0,0,124,4.7300519752755226e-08,0.52
PO4,0,0,124,-1.2747930009208697e-06,0.52
P4,0,0,124,-3.330658979439093e-06,0.52
P6,0,0,124,-2.6367004250878456e-06,0.52
P2,0,0,124,-2.2355299367323923e-06,0.52
P1,0,0,124,2.2814707421780744e-07,0.52
P3,0,0,124,4.4749943399235607e-07,0.52
P5,0,0,124,8.176397050438378e-07,0.52
PO3,0,0,124,3.8565317259668355e-07,0.52
O1,0,0,124,7.411046922765581e-07,0.52
Pz,0,0,124,-8.230885410576306e-07,0.52
POz,0,0,124,-2.796957347291586e-07,0.52
Oz,0,0,124,3.321268393138552e-07,0.52
Iz,0,0,124,8.63245530553504e-07,0.52
O2,0,0,125,1.1458519730066854e-07,0.525
PO4,0,0,125,-1.4534043141572768e-06,0.525
P4,0,0,125,-3.5047578468506634e-06,0.525
P6,0,0,125,-2.6823781184314713e-06,0.525
P2,0,0,125,-2.4931891089658878e-06,0.525
P1,0,0,125,7.378318077940986e-08,0.525
P3,0,0,125,5.02293631243523e-07,0.525
P5,0,0,125,9.276110531163707e-07,0.525
PO3,0,0,125,3.144262696062195e-07,0.525
O1,0,0,125,9.365125941035149e-07,0.525
Pz,0,0,125,-1.1937611390228882e-06,0.525
POz,0,0,125,-6.219541875418896e-07,0.525
Oz,0,0,125,5.983737014039518e-07,0.525
Iz,0,0,125,1.2801994904079977e-06,0.525
O2,0,0,126,4.112597861810336e-07,0.53
PO4,0,0,126,-1.2675243904991183e-06,0.53
P4,0,0,126,-3.310065525780353e-06,0.53
P6,0,0,126,-2.555206787140119e-06,0.53
P2,0,0,126,-2.4629462498916675e-06,0.53
P1,0,0,126,9.170384794318065e-08,0.53
P3,0,0,126,6.707434027168741e-07,0.53
P5,0,0,126,1.013475636995132e-06,0.53
PO3,0,0,126,6.197497896466737e-07,0.53
O1,0,0,126,1.6235098880233884e-06,0.53
Pz,0,0,126,-1.0020930014533954e-06,0.53
POz,0,0,126,-2.878311159000939e-07,0.53
Oz,0,0,126,1.2114721059311144e-06,0.53
Iz,0,0,126,1.9973266243354123e-06,0.53
O2,0,0,127,5.761255792342058e-07,0.535
PO4,0,0,127,-9.982455227202459e-07,0.535
P4,0,0,127,-3.3121455295122507e-06,0.535
P6,0,0,127,-2.4580639886149028e-06,0.535
P2,0,0,127,-2.2040103465220324e-06,0.535
P1,0,0,127,2.936467894587081e-07,0.535
P3,0,0,127,7.041197536931986e-07,0.535
P5,0,0,127,9.245460808150367e-07,0.535
PO3,0,0,127,1.0223960517714163e-06,0.535
O1,0,0,127,1.9028621192095049e-06,0.535
Pz,0,0,127,-7.675047887560416e-07,0.535
POz,0,0,127,3.7989532939645436e-07,0.535
Oz,0,0,127,1.6159893761148397e-06,0.535
Iz,0,0,127,2.198965951348681e-06,0.535
O2,0,0,128,4.3341321528099665e-07,0.54
PO4,0,0,128,-1.3490033572477331e-06,0.54
P4,0,0,128,-3.4231157015130085e-06,0.54
P6,0,0,128,-2.6522983777101994e-06,0.54
P2,0,0,128,-2.3614819014780904e-06,0.54
P1,0,0,128,1.464341885389724e-07,0.54
P3,0,0,128,6.391627587411484e-07,0.54
P5,0,0,128,9.191252657627143e-07,0.54
PO3,0,0,128,8.514317864256947e-07,0.54
O1,0,0,128,1.565227064825427e-06,0.54
Pz,0,0,128,-9.557559938885693e-07,0.54
POz,0,0,128,-7.786082672326431e-08,0.54
Oz,0,0,128,1.1768039713016644e-06,0.54
Iz,0,0,128,1.9607184713594036e-06,0.54
O2,0,0,129,2.290393082035648e-07,0.545
PO4,0,0,129,-1.5182028855853988e-06,0.545
P4,0,0,129,-3.646245833354419e-06,0.545
P6,0,0,129,-2.728214146673714e-06,0.545
P2,0,0,129,-2.4929689160407995e-06,0.545
P1,0,0,129,-4.4893606825641784e-08,0.545
P3,0,0,129,1.9232039707271214e-07,0.545
P5,0,0,129,4.1132140785527635e-07,0.545
PO3,0,0,129,4.014812011054023e-07,0.545
O1,0,0,129,1.3080445142318616e-06,0.545
Pz,0,0,129,-1.069802831226955e-06,0.545
POz,0,0,129,-2.847319802332559e-07,0.545
Oz,0,0,129,1.13499914837406e-06,0.545
Iz,0,0,129,2.214318886610231e-06,0.545
O2,0,0,130,-5.386148669338239e-08,0.55
PO4,0,0,130,-1.3242224764455963e-06,0.55
P4,0,0,130,-3.632658521323336e-06,0.55
P6,0,0,130,-2.9397834753138508e-06,0.55
P2,0,0,130,-2.2839920128109937e-06,0.55
P1,0,0,130,1.885245847313967e-07,0.55
P3,0,0,130,4.0417237175666996e-07,0.55
P5,0,0,130,6.331263605599307e-07,0.55
PO3,0,0,130,7.759854267029212e-07,0.55
O1,0,0,130,1.4348011715308831e-06,0.55
Pz,0,0,130,-7.765521481327925e-07,0.55
POz,0,0,130,1.2277357030609157e-07,0.55
Oz,0,0,130,1.1200888336571713e-06,0.55
Iz,0,0,130,1.6166980001305609e-06,0.55
O2,0,0,131,2.4742629833821767e-07,0.555
PO4,0,0,131,-1.4261826834575962e-06,0.555
P4,0,0,131,-3.55402629003341e-06,0.555
P6,0,0,131,-2.891565234938498e-06,0.555
P2,0,0,131,-2.3253977137069327e-06,0.555
P1,0,0,131,1.0410565094401097e-07,0.555
P3,0,0,131,3.74643734641907e-08,0.555
P5,0,0,131,2.308980095099951e-07,0.555
PO3,0,0,131,5.167132262142003e-07,0.555
O1,0,0,131,1.1853628271889884e-06,0.555
Pz,0,0,131,-7.626459380193639e-07,0.555
POz,0,0,131,4.7209107495207893e-08,0.555
Oz,0,0,131,1.0804172848772528e-06,0.555
Iz,0,0,131,1.8708123652338967e-06,0.555
O2,0,0,132,4.804222105352401e-07,0.56
PO4,0,0,132,-1.3386812017971646e-06,0.56
P4,0,0,132,-3.459906738610754e-06,0.56
P6,0,0,132,-2.8023414657066175e-06,0.56
P2,0,0,132,-2.1712438179946823e-06,0.56
P1,0,0,132,6.981962604228384e-08,0.56
P3,0,0,132,4.8441154124569926e-08,0.56
P5,0,0,132,2.0599661016312762e-07,0.56
PO3,0,0,132,4.826744098276565e-07,0.56
O1,0,0,132,1.4794792039674199e-06,0.56
Pz,0,0,132,-8.265694774613856e-07,0.56
POz,0,0,132,4.7010966974102824e-08,0.56
Oz,0,0,132,1.219203093120571e-06,0.56
Iz,0,0,132,2.2673170499072216e-06,0.56
O2,0,0,133,7.408793712080053e-07,0.5650000000000001
PO4,0,0,133,-8.944740937570181e-07,0.5650000000000001
P4,0,0,133,-3.057158147291688e-06,0.5650000000000001
P6,0,0,133,-2.408705372819543e-06,0.5650000000000001
P2,0,0,133,-1.8553020418985077e-06,0.5650000000000001
P1,0,0,133,8.42408403206599e-08,0.5650000000000001
P3,0,0,133,-5.1036633016944703e-08,0.5650000000000001
P5,0,0,133,1.7374076369113538e-07,0.5650000000000001
PO3,0,0,133,8.385415022118311e-07,0.5650000000000001
O1,0,0,133,1.730004506665252e-06,0.5650000000000001
Pz,0,0,133,-4.821009772427689e-07,0.5650000000000001
POz,0,0,133,5.381058793032273e-07,0.5650000000000001
Oz,0,0,133,1.69500796368864e-06,0.5650000000000001
Iz,0,0,133,2.410140387199584e-06,0.5650000000000001
O2,0,0,134,5.32973156040859e-07,0.5700000000000001
PO4,0,0,134,-8.562401024230374e-07,0.5700000000000001
P4,0,0,134,-2.9460234529303448e-06,0.5700000000000001
P6,0,0,134,-2.2665057766427024e-06,0.5700000000000001
P2,0,0,134,-1.733190935853172e-06,0.5700000000000001
P1,0,0,134,2.420236400612814e-07,0.5700000000000001
P3,0,0,134,-1.2026678340909135e-07,0.5700000000000001
P5,0,0,134,7.636398728828446e-08,0.5700000000000001
PO3,0,0,134,6.423670365093286e-07,0.5700000000000001
O1,0,0,134,1.3368888614887903e-06,0.5700000000000001
